,movie_fix_id,x,y
0,0,0.7315194765700699,0.03172728862772882
1,1,0.6497975619383651,-0.059028724800541575
2,2,0.6867080851357275,0.06189535702196422
3,3,0.6887813024822086,0.01711047964278969
4,4,0.6601454638889358,0.12805182147560465
5,5,0.6595324344447553,-0.012231577336222607
6,6,0.7609938906284833,0.0756521678228256
7,7,0.7525269722383781,-0.05201504765883188
8,8,0.7221249190468755,-0.02319069060075801
9,9,0.6919016151864831,-0.1273652402017276
10,10,0.7399453067811023,-0.035228251018839044
11,11,0.7859794155346363,-0.1329149236047418
12,12,0.7328130709525067,-0.015077315102370084
13,13,0.7041160648603553,-0.005713967736579182
14,14,0.7097166978813072,-0.08326388760658131
15,15,0.7232236914942604,0.0518102246040006
16,16,0.7467824967304947,0.013490669862426748
17,17,0.7291204268704309,0.01451011846288843
18,18,0.78133902324429,0.06557506262283007
19,19,0.6394560604608395,0.042411145915750535
20,20,0.5000390052759248,0.1329744266252122
21,21,0.5592676928038319,0.1133966975479909
22,22,0.6371058732077909,0.17779223506985226
23,23,0.518814032358906,0.24389786795749238
24,24,0.4941488268528358,0.1450966014298606
25,25,0.587135960426876,0.06673525276287383
26,26,0.5090668750695728,0.12798664922966116
27,27,0.5117025133819657,0.16959853455159832
28,28,0.650121143902368,-0.28282579021687104
29,29,0.4895309202082189,0.11561432575837238
30,30,0.4622284360715366,0.13083060538538305
31,31,0.4469789101176189,0.2359753035049226
32,32,0.4533091242608215,0.22810897892542947
33,33,0.6077883540841826,0.14202053823973013
34,34,0.4765007734591335,0.12446371942301823
35,35,0.5356977944196171,0.10965900571844032
36,36,0.5368003620242646,0.17099910702989848
37,37,0.6496595830136476,-0.06723463413968972
38,38,0.5448719993937179,0.16585906166320394
39,39,0.536435466716039,0.17321359392644645
40,40,0.5974569261036305,0.07111016455706572
41,41,0.6466496369554109,-0.3161086891574837
42,42,0.5424766406917225,0.19279623396300696
43,43,0.5936420427064869,0.02793621652394833
44,44,0.5775218862050372,-0.015889300956973426
45,45,0.5603048118535779,0.18152251497358654
46,46,0.6428937565704309,-0.028309229924951915
47,47,0.6096035951839762,0.03803726184016358
48,48,0.4574685550213563,0.18738503139741952
49,49,0.49679330345900546,0.2240920431109749
50,50,0.4743436921816432,0.08771267791762431
51,51,0.718917918794238,-0.21923776852412258
52,52,0.5823534127031655,0.12467075725221007
53,53,0.6739220880900137,-0.17176105737374334
54,54,0.4914689950351291,0.08290349310146754
55,55,0.5176705082028206,0.1441530403015987
56,56,0.6224924612259081,0.014463373074943687
57,57,0.5115598123830267,0.18556060350276501
58,58,0.575117303220417,0.158397238877098
59,59,0.5302825120004538,0.2213889601158229
60,60,0.5303718509835155,0.0698411165581422
61,61,0.6728483705785947,0.04870799256443347
62,62,0.6216894609483599,-0.40685047484906567
63,63,0.694690974711593,-0.10903187936476641
64,64,0.5028503772356124,0.23316834782422288
65,65,0.6163751347932968,-0.3972459840417038
66,66,0.6467600442164576,-0.2649536540508134
67,67,0.5377444546156988,0.11639438798557147
68,68,0.5694205818052033,0.11283335446369439
69,69,0.5533848639955558,0.14166951562630758
70,70,0.7286661558944155,-0.016446775930657798
71,71,0.6862545705329987,-0.043494452019447884
72,72,0.5329305673669836,0.19124872654776662
73,73,0.5246870258035322,-0.0015477114441814572
74,74,0.5963957262665678,0.012989572637645492
75,75,0.5704835941390095,0.13160013037288865
76,76,0.5722907539811587,0.10758605139456709
77,77,0.5959635837542467,0.0967970315199608
78,78,0.7440042329615115,-0.0720615548375306
79,79,0.5199184234596778,0.16842322852624522
80,80,0.6594653722409644,-0.2069668221241919
81,81,0.6564043800781124,0.1309100868128897
82,82,0.6570169474684212,-0.21021243836158812
83,83,0.6004274080795906,0.05083613619743114
84,84,0.7569918109412409,0.06677487317216894
85,85,0.7608656404575987,-0.08757896565705127
86,86,0.5717755888326024,0.13665588382393962
87,87,0.5852662097335595,0.1534901914745058
88,88,0.5270142759430752,0.16209039652028784
89,89,0.45587358446213255,0.1577532171657987
90,90,0.5241546319568501,0.12637311933695558
91,91,0.5146652486259449,0.1351438991571844
92,92,0.5344168609929323,0.17761298718607502
93,93,0.7687862504000507,-0.08042871648015869
94,94,0.6163977779022297,0.020106037756945718
95,95,0.589385495530854,-0.08837812779597848
96,96,0.7258347362312548,-0.03505272398538197
97,97,0.6124440662465512,-0.037830459107116396
98,98,0.5754733675500685,-0.317535684489998
99,99,0.49622057906288836,0.2027354446098334
100,100,0.6038754287869263,0.06815557738139556
101,101,0.4786312020343411,0.1872947736169592
102,102,0.5440462639612924,0.07310155128363238
103,103,0.5818782927152046,0.20255711525385933
104,104,0.5389260509078266,-0.10886494971730665
105,105,0.5912940170077795,0.17171480498078626
106,106,0.5858509167499684,0.17063708136317762
107,107,0.7068111463588727,-0.1554337761977031
108,108,0.6612537561727708,-0.0013246880125105866
109,109,0.6993031324130587,-0.15345360773401576
110,110,0.6319522996246046,0.16027607146203018
111,111,0.5508354270895108,0.18282698935371328
112,112,0.3246292955171126,0.395006672318591
113,113,0.48389637571974103,0.33144025302617686
114,114,0.6027594912161547,0.06777209883171871
115,115,0.3620040966180178,-0.19532687661743306
116,116,0.6900863404703071,0.17293972290522777
117,117,0.5247397071425409,-0.009028916272475793
118,118,0.540020120701587,0.1753653343518147
119,119,0.5385063339272967,0.27328670709979397
120,120,0.6283761991453848,0.00011920572399256877
121,121,0.607306787520179,0.23261827425057527
122,122,0.4366459891969916,0.3452322121395312
123,123,0.24965219856599394,-0.0355006982712417
124,124,0.7367148660426798,0.14587572596610188
125,125,0.27931709457491477,0.544991444468529
126,126,0.35135574339912845,0.4242412896728484
127,127,0.30826841879203287,0.4337724120898211
128,128,0.41440737795771937,0.48245073535944094
129,129,0.41945999384118987,0.35186651539356734
130,130,0.3875147561266017,0.40440189887094863
131,131,0.3822078440200233,0.6146448070615786
132,132,0.3132163152526231,0.4721373776563284
133,133,0.3521896743028698,0.3081652453810251
134,134,0.15977878365187365,0.6199292471743538
135,135,0.14805110380673064,0.2980894221391519
136,136,0.07498950056289953,0.6883124126769039
137,137,0.3861470456626214,0.401561282351676
138,138,0.40039256559341535,0.19963583365478593
139,139,0.4733313624314944,0.06442665020201979
140,140,0.526854943769727,0.15409041206305693
141,141,0.5398542000105864,0.0803922984467529
142,142,0.5830402537035695,0.1565014539233079
143,143,0.5195909576608099,0.17435777683217524
144,144,0.7531377156293159,-0.2629577300331809
145,145,0.47773812293515094,0.1923493665281458
146,146,0.5016416939554987,0.1908646227854941
147,147,0.7149601642315243,0.044584942440850144
148,148,0.47324137818650225,0.15407656744650566
149,149,0.5411881436556264,0.20655430665518998
150,150,0.5925086189815459,0.048235845349157064
151,151,0.555780389668454,0.09087283444058879
152,152,0.39713233376746737,-0.39843352040639485
153,153,0.5148480343474512,0.16810968239432683
154,154,0.5936849196529322,0.17448809509478422
155,155,0.6239304184251762,0.14642141455077512
156,156,0.6749119649604525,-0.016139050563886245
157,157,0.5676169977480597,0.1977054911259329
158,158,0.5217558131166906,-0.02957119269760041
159,159,0.5909237291631445,-0.0509442790052678
160,160,0.6251624652391513,0.10876243144345933
161,161,0.49566220413052575,0.11067538662198459
162,162,0.3819631005546334,-0.0744451366921988
163,163,0.5773274502836099,-0.2535789243019594
164,164,0.5456551946522931,-0.10567732836420331
165,165,0.6121065665078251,0.1616453292496318
166,166,0.4280261151561666,-0.16330761148310197
167,167,0.636879777850622,-0.22961796441663232
168,168,0.6456042257297472,0.004810287707959265
169,169,0.575511854181429,-0.1050297575772094
170,170,0.492877651853398,0.23432880301943682
171,171,0.6025520499737619,0.15992540855636725
172,172,0.6723223711807484,-0.12470760991997826
173,173,0.5884538823978902,0.2767618821825904
174,174,0.603535899526377,-0.018928937853624494
175,175,0.7321460609430472,0.08758487166896259
176,176,0.7052818278327386,0.00872359515428132
177,177,0.45921168836360743,0.20636238708882118
178,178,0.2908469243208828,0.25409369548235156
179,179,0.49347067067652667,0.18687948639482177
180,180,0.5399437540439838,0.1721777876851233
181,181,0.5940713797722155,0.1258144508204103
182,182,0.4569182360271733,0.3461302758254488
183,183,0.41802278412927196,0.14360954243947968
184,184,0.45833841692791005,0.20069238205204987
185,185,0.4953311610239871,0.18017977765038026
186,186,0.5392035577752494,0.06831890982606435
187,187,0.5975453677086453,0.017750136798109283
188,188,0.428134180451973,0.3106225642665064
189,189,0.6201847273419361,0.07338063732176203
190,190,0.5875143845060254,-0.024434559998439995
191,191,0.5301291884697702,0.24787848882462324
192,192,0.5894462045757134,-0.2160919287294404
193,193,0.49208777422338434,0.07955580236069969
194,194,0.3978408915688915,0.17605366828390415
195,195,0.5065467930542672,0.2350035259686899
196,196,0.4571499955504986,0.26559259306481225
197,197,0.5139288492989006,0.23761195854340797
198,198,0.49996134528207753,0.12019018285050206
199,199,0.7188032963228013,0.13263040171101156
200,200,0.6708366254846306,-0.022014025071440253
201,201,0.6837303344765323,0.025693881545686643
202,202,0.49390991325516737,0.2198967711099889
203,203,0.7230050296804628,-0.026233961120843412
204,204,0.6061450489896809,0.1172379674395542
205,205,-0.01423242516608578,-0.47363724461165585
206,206,0.6522059667733286,-0.2472482847529745
207,207,0.5006539863258032,0.01395545361039452
208,208,0.6177388072343274,0.04896474960255693
209,209,0.6634189871413636,-0.08691091976841034
210,210,0.565811038767171,0.13070456222342847
211,211,0.570442293848407,0.15323762556386844
212,212,0.6731772233943405,0.011251553755628488
213,213,0.6462814935340313,-0.058238411586128566
214,214,0.582133838668883,0.15086682685177175
215,215,0.4332950414500231,0.021321365652847174
216,216,0.7053435345234874,-0.09043292704996299
217,217,0.6849515292228876,0.12690851528442354
218,218,0.6116193107091457,0.11120256710365657
219,219,0.6010859702883331,0.15264354918174805
220,220,0.7347152807960784,0.04865769419160832
221,221,0.6760663891873927,-0.11564478827923395
222,222,0.6463353023268188,0.14492278044917276
223,223,0.8229426096506607,7.851299185634407e-05
224,224,0.5751814556802086,0.1717942045475479
225,225,0.4582911421590927,0.26668371468673857
226,226,0.5608898996976989,0.07480715860269205
227,227,0.567789088157295,0.21365997924537164
228,228,0.6142662371885572,-0.05548566777930855
229,229,0.5914834781030697,0.1835140904921308
230,230,0.8061635227171134,-0.16577157607568666
231,231,0.6951764978992014,-0.030128415472707483
232,232,0.607281764624622,0.20818152453068733
233,233,0.45512075650867717,-0.029323421031367137
234,234,0.7673943291469927,-0.04698785840873638
235,235,0.8075112492046566,-0.03618970550002239
236,236,0.6408238954242822,0.0824094311144453
237,237,0.4863067984584094,-0.03556156738227955
238,238,0.6345811253974417,-0.09049216536967393
239,239,0.5943025831299841,0.12371386704153682
240,240,0.6832844112611006,0.1094873935527049
241,241,0.6739826775758516,0.00626982401181093
242,242,0.6745876459720779,0.08208162759991973
243,243,0.5943637854855308,0.02569804956353173
244,244,0.6975443258826232,0.14874919012678925
245,245,0.5706140835944328,0.2484324914862006
246,246,0.27026393224312856,-0.1593782973862536
247,247,0.581048138378304,0.0921960169290725
248,248,0.24511707174489739,-0.16058093536916432
249,249,0.7049265839982984,-0.11004069178119684
250,250,0.628813670441001,0.1924103539081542
251,251,0.6623274898285358,0.033023600203513866
252,252,0.4438570606508432,-0.2650650883691626
253,253,0.7403056559438815,0.06257418152544647
254,254,0.5264238116838146,-0.3728421597930005
255,255,0.7543803716318619,0.007550060190322285
256,256,0.5038795122637413,0.3542676601367377
257,257,0.43854593990071067,0.1918462543408985
258,258,0.7806089813859106,-0.0040887001442761264
259,259,0.6359493462610148,-0.1663319089008734
260,260,0.5786944918499851,-0.13005094574676507
261,261,0.716142893911179,-0.016129738701807412
262,262,0.6531812679164443,0.10503424762788983
263,263,0.673416710616591,0.04635018376201253
264,264,0.5785461788887296,0.2089283283560741
265,265,0.6166986639430685,-0.0449095099639479
266,266,0.3509157882672542,-0.39620312404815317
267,267,0.5234598158919073,0.3149793994329745
268,268,0.6396355788434722,0.135974395412726
269,269,0.4281997576913346,-0.32966450357031457
270,270,0.7215403834063601,-0.1454052373570129
271,271,0.576608724705514,0.06463777893403405
272,272,0.7038142084213858,-0.10893814660478343
273,273,0.633509290794352,-0.05108962981798309
274,274,0.7335332516280193,-0.21510849942313676
275,275,0.5521953545253254,-0.3133770671228538
276,276,0.34575484400828027,-0.4378948957074906
277,277,0.6777747122555563,-0.49684742402867527
278,278,0.5798519279763288,0.13812647986393256
279,279,0.5393738934579343,0.22714104523639914
280,280,0.2638662485685248,-0.2867830652511157
281,281,0.6533345741564092,0.18092504868754045
282,282,0.6770901288435642,0.06021377544388092
283,283,0.6587156552142296,0.06216793962798221
284,284,0.7073846144392634,-0.16322483664211074
285,285,0.6059638891563459,0.02167345648925048
286,286,0.5377472326381515,0.25464450164262487
287,287,0.6180648306535361,0.0845352659244071
288,288,0.7179111953511801,0.09528334056862052
289,289,0.698430710641986,-0.020685517108976734
290,290,0.6756591605539031,0.16486290169092177
291,291,0.4255082075223592,-0.40061331894721885
292,292,0.510587482391786,-0.165421726585469
293,293,0.7330010698672128,-0.05962032033849287
294,294,0.41429039898268516,-0.22452010343577938
295,295,-0.026930740410578167,-0.17866263347739697
296,296,-0.050119345897855126,0.08390819097947773
297,297,0.5358308384944638,0.24886495792086033
298,298,0.5421159937541074,0.2097621150937851
299,299,0.529758273114021,-0.03880406178968169
300,300,0.5393668751020834,0.14732105235199036
301,301,0.635408721785004,0.04893019718515255
302,302,0.6438915211371737,-0.2748129158727035
303,303,0.579335267984217,0.02934531366278203
304,304,0.5693634070742134,0.24679876986487356
305,305,0.4376348412520541,-0.1550511929948101
306,306,0.5629399064058156,-0.1647711761103966
307,307,0.6748024650742108,-0.07494523400569003
308,308,0.6267735654055449,0.004621494149675734
309,309,0.6246275226188709,0.020898264323537957
310,310,0.7460061156888254,-0.049467638414973356
311,311,0.46607499827553855,-0.2755285589639282
312,312,0.5084909182674573,0.08244672494566534
313,313,0.7225446809261981,0.08410151107349655
314,314,0.4798223938342608,-0.22263699670938197
315,315,0.6680546163243115,0.09816715879494599
316,316,0.701846273970903,0.07671752321999253
317,317,0.5106095972144888,0.18225876008093655
318,318,0.6989342273477666,-0.15120246473680946
319,319,0.6033892659655615,0.08256059450814078
320,320,0.6089330733916121,0.14861856377072483
321,321,0.5144878293612206,0.22823788817607574
322,322,0.6924669895218749,-0.0617753572853479
323,323,0.48781426681331913,0.1677354009134694
324,324,0.6065411719499801,0.04271609309367826
325,325,0.6167419154134541,0.05405531546252189
326,326,0.6720489491504005,0.020969342254545418
327,327,0.5042501305641276,0.17549928253988992
328,328,0.5659860345649895,0.2532769498522951
329,329,0.5633423290025873,0.1431214993686252
330,330,0.6324433976603318,-0.025731549517904448
331,331,0.5893835483962286,0.15715720428026336
332,332,0.4961969860690801,0.36148931631620057
333,333,0.6098037733086455,0.15081466432352666
334,334,0.6315239362138224,0.16379011519921693
335,335,0.5505776607802311,0.236550919815851
336,336,0.6201264614833508,0.05451928391672304
337,337,0.6778148100344674,0.052072578858405626
338,338,0.5703299058074616,0.3718678568352059
339,339,0.6138129619853523,0.25287406361486847
340,340,0.595163404445333,0.2807278477717358
341,341,0.5239062051895726,0.2584508277124538
342,342,0.46991366546304364,0.3205032600930821
343,343,0.5982797139195295,0.22932092596410816
344,344,0.4556781312920948,0.3158570856787528
345,345,0.6531384566562877,0.2234978506827489
346,346,0.5960974500097828,0.28230528407462324
347,347,0.5275528522990018,0.3926968222077771
348,348,0.6084692869641973,0.30892536571096235
349,349,0.4332348187981532,0.5033161964829136
350,350,0.3625528149387934,0.578988819192232
351,351,0.4003816013323247,0.4417366630379122
352,352,0.48240625586971264,0.3402060586274028
353,353,0.2098564035278937,0.4836951370402087
354,354,0.5110070806693545,0.2587490489182852
355,355,0.3690837098314774,0.5265517276688255
356,356,0.33577737284888265,0.551565871515374
357,357,0.4674179170788752,0.3929913325156096
358,358,0.40039541706237103,0.428436693566617
359,359,0.3904839877114735,0.47839532213163577
360,360,0.1567998763095144,0.5370974694597946
361,361,0.35882082807262417,0.49576356281636524
362,362,0.31908682935800503,0.60635797990002
363,363,0.21436102624725006,0.4001821156102701
364,364,0.1875927343439561,0.6646713168453161
365,365,0.4433323004542396,0.490573703284178
366,366,0.346953857984882,0.5179743949010304
367,367,0.36981173811484686,0.5459474354983279
368,368,0.13704597979615865,0.5615718254674451
369,369,0.23465431131510864,0.5473269383519868
370,370,0.4385977703467678,0.5490521730307305
371,371,0.36045080777566174,0.5548209566660605
372,372,0.06998759560302514,0.7053243588068726
373,373,0.22932475349026896,0.7335131581186098
374,374,0.22986628740992973,0.6300782158493405
375,375,0.08494846843871025,0.4863345735253841
376,376,0.23832362983344227,0.764009317047816
377,377,0.2592538178000996,0.618489727554364
378,378,0.1375352533277327,0.7557272963141032
379,379,0.31208838267972694,0.6867955899136605
380,380,0.22388893219715814,0.6350538272075579
381,381,0.38273526441812045,0.5451555951744087
382,382,0.23260167160038014,0.7912953612386268
383,383,0.14144293297770122,0.6487195162823021
384,384,0.0037022668742146708,0.8675028967664454
385,385,0.515038438460362,0.20429373156598432
386,386,0.6276272536344607,0.07940569478235546
387,387,0.559462622720627,0.270333179897631
388,388,0.5050159545044032,0.1572175169092094
389,389,0.6535009720870261,0.15142957779871657
390,390,0.6671412175756174,0.060699647452651245
391,391,0.6993634275292704,0.09886183211728765
392,392,0.6512484319200472,0.029901613699155057
393,393,0.5748104689321104,-0.020718254114016826
394,394,0.8187859277765774,-0.06550775095125497
395,395,0.6415781479720635,0.034652607336778926
396,396,0.7144383797758728,0.08422657596517945
397,397,0.6451868449199525,0.09727022851498636
398,398,0.562228607385626,-0.08930255710990027
399,399,0.5534471651087703,0.1335121048398815
400,400,0.4823805230694879,0.11757638484114616
401,401,0.5634813328403128,0.06442476041262696
402,402,0.48383270472476225,0.28485725657199823
403,403,0.6292343643773073,-0.033622831272008574
404,404,0.5400513630066849,0.24194431538662
405,405,0.6798443482193535,0.269601315743706
406,406,0.6391124681396175,0.21601977729566596
407,407,0.5862149515175149,0.08177622779788842
408,408,0.48593107088440807,0.4882685894819163
409,409,0.5169215159227591,0.2612523842221803
410,410,0.3496939111838792,0.39267268133606925
411,411,0.3864119101494296,0.5614849548065379
412,412,0.44886797505445153,0.34594080146943407
413,413,0.2950446332138728,0.45822005221730955
414,414,0.226873157919092,0.6404274296902391
415,415,0.46395906617993843,0.30137675336404457
416,416,0.34184568976703356,0.5953135825834842
417,417,0.47640050296576464,0.2009915931479943
418,418,0.554192694467406,0.10065093032325668
419,419,0.6044661345833703,0.022234788974838708
420,420,0.6504413350513022,0.14114464057976867
421,421,0.6363394355500634,-0.009046258583512266
422,422,0.7340292481802382,-0.18334787229223232
423,423,0.45481709785160623,0.1321972076830773
424,424,0.6425965305847138,-0.004036199832450458
425,425,0.6518994437425266,0.009746535940205128
426,426,0.5934470459819103,-0.1599364311631362
427,427,0.6056957086410546,-0.06936640890275052
428,428,0.5840733028325392,-0.021241674787220607
429,429,0.5595099231502609,0.11936273869406029
430,430,0.6016221376040678,-0.17638397402154207
431,431,0.5761849767002679,0.033833343100627765
432,432,0.6074445524148524,0.10033690635517953
433,433,0.5214410103342563,0.12676528502707463
